in s,C1 in V,C2 in V,C3 in V,C4 in V
-4.4781232E-02,-2.47266E-02,-1.06641E-01,4.88281E-04,1.01953E-02
-4.4780544E-02,-1.49609E-02,-2.04297E-01,-4.88281E-04,1.01953E-02
-4.4779856E-02,-5.19531E-03,-4.97266E-01,-3.41797E-03,4.92578E-02
-4.4779168E-02,-5.19531E-03,-1.06641E-01,-4.88281E-04,-9.33594E-03
-4.4778480E-02,-5.19531E-03,-8.98437E-03,-4.88281E-04,1.01953E-02
-4.4777792E-02,-5.19531E-03,-3.99609E-01,-5.37109E-03,2.97266E-02
-4.4777104E-02,4.57031E-03,-8.98437E-03,-4.88281E-04,1.99609E-02
-4.4776416E-02,-1.49609E-02,-3.01953E-01,-1.46484E-03,2.97266E-02
-4.4775728E-02,-1.49609E-02,-1.06641E-01,2.44141E-03,1.99609E-02
-4.4775040E-02,-5.19531E-03,-2.04297E-01,-2.44141E-03,2.97266E-02
-4.4774352E-02,-5.19531E-03,-2.04297E-01,-1.46484E-03,1.99609E-02
-4.4773664E-02,-1.49609E-02,-1.06641E-01,-1.46484E-03,4.29687E-04
-4.4772976E-02,-5.19531E-03,-8.98437E-03,-4.88281E-04,4.29687E-04
-4.4772288E-02,-3.44922E-02,-3.01953E-01,4.88281E-04,1.01953E-02
-4.4771600E-02,-3.44922E-02,-1.06641E-01,-4.88281E-04,-9.33594E-03
-4.4770912E-02,-1.49609E-02,-8.98437E-03,-2.44141E-03,1.01953E-02
-4.4770224E-02,4.57031E-03,-2.04297E-01,-2.44141E-03,4.29687E-04
-4.4769536E-02,-2.47266E-02,-1.06641E-01,-1.46484E-03,1.01953E-02
-4.4768848E-02,-5.19531E-03,-1.06641E-01,-3.41797E-03,2.97266E-02
-4.4768160E-02,-1.49609E-02,-8.98437E-03,-2.44141E-03,1.01953E-02
-4.4767472E-02,-5.19531E-03,-2.04297E-01,-4.88281E-04,2.97266E-02
-4.4766784E-02,-1.49609E-02,-3.99609E-01,-1.46484E-03,-9.33594E-03
-4.4766096E-02,4.57031E-03,-1.06641E-01,-2.44141E-03,2.97266E-02
-4.4765408E-02,-3.44922E-02,-2.04297E-01,1.46484E-03,1.99609E-02
-4.4764720E-02,2.41016E-02,-1.06641E-01,-1.46484E-03,2.97266E-02
-4.4764032E-02,-1.49609E-02,-3.01953E-01,-3.41797E-03,1.99609E-02
-4.4763344E-02,-5.19531E-03,1.86328E-01,-4.88281E-04,1.01953E-02
-4.4762656E-02,-2.47266E-02,-1.06641E-01,-2.44141E-03,-1.91016E-02
-4.4761968E-02,-5.19531E-03,-2.04297E-01,-4.88281E-04,4.92578E-02
-4.4761280E-02,-1.49609E-02,-8.98437E-03,-1.46484E-03,4.29687E-04
-4.4760592E-02,-1.49609E-02,-8.98437E-03,-3.41797E-03,1.01953E-02
-4.4759904E-02,-5.19531E-03,-1.06641E-01,-3.41797E-03,1.01953E-02
-4.4759216E-02,-3.44922E-02,-1.06641E-01,-4.88281E-04,1.01953E-02
-4.4758528E-02,-1.49609E-02,-3.01953E-01,-1.46484E-03,4.29687E-04
-4.4757840E-02,4.57031E-03,-3.01953E-01,-4.88281E-04,-9.33594E-03
-4.4757152E-02,-5.19531E-03,1.86328E-01,-1.46484E-03,1.01953E-02
-4.4756464E-02,-5.19531E-03,-2.04297E-01,-2.44141E-03,1.99609E-02
-4.4755776E-02,-5.19531E-03,-8.98437E-03,-1.46484E-03,1.01953E-02
-4.4755088E-02,-2.47266E-02,-3.01953E-01,-3.41797E-03,-1.91016E-02
-4.4754400E-02,-5.19531E-03,1.86328E-01,-3.41797E-03,1.99609E-02
-4.4753712E-02,-2.47266E-02,-1.06641E-01,-4.88281E-04,1.01953E-02
-4.4753024E-02,-5.19531E-03,-1.06641E-01,-3.41797E-03,3.94922E-02
-4.4752336E-02,-5.19531E-03,-1.06641E-01,-1.46484E-03,1.99609E-02
-4.4751648E-02,-1.49609E-02,-8.98437E-03,4.88281E-04,2.97266E-02
-4.4750960E-02,-5.19531E-03,-1.06641E-01,-3.41797E-03,-9.33594E-03
-4.4750272E-02,-3.44922E-02,-3.01953E-01,-1.46484E-03,2.97266E-02
-4.4749584E-02,-3.44922E-02,-1.06641E-01,-1.46484E-03,1.01953E-02
-4.4748896E-02,-3.44922E-02,-3.99609E-01,4.88281E-04,4.29687E-04
-4.4748208E-02,-1.49609E-02,-3.01953E-01,-4.88281E-04,5.90234E-02
-4.4747520E-02,-1.49609E-02,8.86719E-02,-4.88281E-04,5.90234E-02
-4.4746832E-02,-1.49609E-02,-8.98437E-03,-1.46484E-03,1.01953E-02
-4.4746144E-02,-2.47266E-02,-1.06641E-01,-3.41797E-03,1.99609E-02
-4.4745456E-02,4.57031E-03,-3.01953E-01,-3.41797E-03,1.99609E-02
-4.4744768E-02,-1.49609E-02,-3.01953E-01,-3.41797E-03,2.97266E-02
-4.4744080E-02,-1.49609E-02,-3.01953E-01,-4.39453E-03,4.29687E-04
-4.4743392E-02,-1.49609E-02,-8.98437E-03,-2.44141E-03,4.29687E-04
-4.4742704E-02,-1.49609E-02,-2.04297E-01,2.44141E-03,1.01953E-02
-4.4742016E-02,-3.44922E-02,-3.01953E-01,-3.41797E-03,1.01953E-02
-4.4741328E-02,-5.19531E-03,1.86328E-01,-4.39453E-03,1.99609E-02
-4.4740640E-02,-2.47266E-02,-1.06641E-01,-3.41797E-03,4.29687E-04
-4.4739952E-02,-2.47266E-02,8.86719E-02,-1.46484E-03,4.29687E-04
-4.4739264E-02,-3.44922E-02,-8.98437E-03,-3.41797E-03,-9.33594E-03
-4.4738576E-02,-1.49609E-02,-2.04297E-01,-4.88281E-04,2.97266E-02
-4.4737888E-02,1.43359E-02,-1.06641E-01,-1.46484E-03,2.97266E-02
-4.4737200E-02,-1.49609E-02,-1.06641E-01,-1.46484E-03,4.29687E-04
-4.4736512E-02,-1.49609E-02,8.86719E-02,4.88281E-04,4.92578E-02
-4.4735824E-02,-2.47266E-02,1.86328E-01,-4.88281E-04,2.97266E-02
-4.4735136E-02,-1.49609E-02,-1.06641E-01,-3.41797E-03,1.01953E-02
-4.4734448E-02,-5.19531E-03,1.86328E-01,1.46484E-03,1.01953E-02
-4.4733760E-02,1.43359E-02,-8.98437E-03,-3.41797E-03,4.29687E-04
-4.4733072E-02,-1.49609E-02,-8.98437E-03,-4.88281E-04,2.97266E-02
-4.4732384E-02,-2.47266E-02,-3.01953E-01,-2.44141E-03,3.94922E-02
-4.4731696E-02,-5.19531E-03,-3.01953E-01,-1.46484E-03,1.01953E-02
-4.4731008E-02,1.43359E-02,-1.06641E-01,-4.88281E-04,-9.33594E-03
-4.4730320E-02,-1.49609E-02,-3.99609E-01,-1.46484E-03,4.29687E-04
-4.4729632E-02,4.57031E-03,8.86719E-02,-4.88281E-04,1.99609E-02
-4.4728944E-02,-1.49609E-02,-1.06641E-01,-4.88281E-04,1.01953E-02
-4.4728256E-02,2.41016E-02,-3.01953E-01,4.88281E-04,-9.33594E-03
-4.4727568E-02,4.57031E-03,-2.04297E-01,-4.39453E-03,2.97266E-02
-4.4726880E-02,-1.49609E-02,-8.98437E-03,-4.88281E-04,1.99609E-02
-4.4726192E-02,-1.49609E-02,-8.98437E-03,-4.88281E-04,1.99609E-02
-4.4725504E-02,-3.44922E-02,-4.97266E-01,-1.46484E-03,1.01953E-02
-4.4724816E-02,-2.47266E-02,-2.04297E-01,-4.88281E-04,1.99609E-02
-4.4724128E-02,-5.19531E-03,-1.06641E-01,-4.88281E-04,1.01953E-02
-4.4723440E-02,-5.19531E-03,-8.98437E-03,-4.88281E-04,1.99609E-02
-4.4722752E-02,-5.19531E-03,-2.04297E-01,-1.46484E-03,1.01953E-02
-4.4722064E-02,-3.44922E-02,-3.01953E-01,-1.46484E-03,4.29687E-04
-4.4721376E-02,1.43359E-02,-3.01953E-01,-4.88281E-04,4.29687E-04
-4.4720688E-02,-5.19531E-03,-8.98437E-03,4.88281E-04,4.29687E-04
-4.4720000E-02,-2.47266E-02,-3.01953E-01,-2.44141E-03,3.94922E-02
-4.4719312E-02,-2.47266E-02,-1.06641E-01,-4.88281E-04,3.94922E-02
-4.4718624E-02,2.41016E-02,-3.01953E-01,-3.41797E-03,1.01953E-02
-4.4717936E-02,-1.49609E-02,-1.06641E-01,4.88281E-04,1.99609E-02
-4.4717248E-02,-5.19531E-03,-1.06641E-01,-2.44141E-03,-9.33594E-03
-4.4716560E-02,4.57031E-03,-2.04297E-01,-4.88281E-04,1.01953E-02
-4.4715872E-02,2.41016E-02,-1.06641E-01,-1.46484E-03,2.97266E-02
-4.4715184E-02,-5.19531E-03,8.86719E-02,-4.88281E-04,1.99609E-02
-4.4714496E-02,-2.47266E-02,-3.99609E-01,-1.46484E-03,2.97266E-02
-4.4713808E-02,-5.19531E-03,-3.01953E-01,-4.88281E-04,2.97266E-02
-4.4713120E-02,-5.19531E-03,-2.04297E-01,-4.88281E-04,4.92578E-02
-4.4712432E-02,-2.47266E-02,-1.06641E-01,-4.88281E-04,3.94922E-02
-4.4711744E-02,-3.44922E-02,-8.98437E-03,-3.41797E-03,1.01953E-02
-4.4711056E-02,-3.44922E-02,-3.01953E-01,-1.46484E-03,4.92578E-02
-4.4710368E-02,-1.49609E-02,-1.06641E-01,-4.88281E-04,1.01953E-02
-4.4709680E-02,-1.49609E-02,-1.06641E-01,1.46484E-03,2.97266E-02
-4.4708992E-02,-5.19531E-03,-3.99609E-01,4.88281E-04,-9.33594E-03
-4.4708304E-02,1.43359E-02,-1.06641E-01,-1.46484E-03,2.97266E-02
-4.4707616E-02,-5.19531E-03,-3.99609E-01,-4.88281E-04,5.90234E-02
-4.4706928E-02,-4.42578E-02,-8.98437E-03,-4.88281E-04,1.01953E-02
-4.4706240E-02,1.43359E-02,-3.99609E-01,-3.41797E-03,3.94922E-02
-4.4705552E-02,-1.49609E-02,-1.06641E-01,-4.88281E-04,1.01953E-02
-4.4704864E-02,1.43359E-02,-3.99609E-01,-3.41797E-03,2.97266E-02
-4.4704176E-02,-5.19531E-03,-3.01953E-01,-4.88281E-04,1.99609E-02
-4.4703488E-02,-1.49609E-02,-2.04297E-01,-3.41797E-03,2.97266E-02
-4.4702800E-02,-2.47266E-02,-3.01953E-01,-4.88281E-04,1.99609E-02
-4.4702112E-02,4.57031E-03,-2.04297E-01,-3.41797E-03,2.97266E-02
-4.4701424E-02,-5.19531E-03,-1.06641E-01,-4.88281E-04,1.99609E-02
-4.4700736E-02,4.57031E-03,-3.01953E-01,-3.41797E-03,1.99609E-02
-4.4700048E-02,-5.19531E-03,8.86719E-02,-4.88281E-04,1.99609E-02
-4.4699360E-02,-5.19531E-03,-1.06641E-01,-2.44141E-03,1.99609E-02
-4.4698672E-02,-5.19531E-03,-8.98437E-03,-4.88281E-04,1.99609E-02
-4.4697984E-02,-3.44922E-02,8.86719E-02,-4.88281E-04,1.01953E-02
-4.4697296E-02,-1.49609E-02,-2.04297E-01,-4.88281E-04,3.94922E-02
-4.4696608E-02,-1.49609E-02,-1.06641E-01,4.88281E-04,2.97266E-02
-4.4695920E-02,-1.49609E-02,-2.04297E-01,4.88281E-04,2.97266E-02
-4.4695232E-02,-2.47266E-02,-2.04297E-01,-1.46484E-03,1.01953E-02
-4.4694544E-02,1.43359E-02,1.86328E-01,1.46484E-03,1.99609E-02
-4.4693856E-02,-2.47266E-02,-3.01953E-01,-4.88281E-04,4.29687E-04
-4.4693168E-02,-1.49609E-02,-8.98437E-03,-3.41797E-03,1.01953E-02
-4.4692480E-02,-1.49609E-02,-3.01953E-01,-1.46484E-03,1.99609E-02
-4.4691792E-02,-1.49609E-02,-1.06641E-01,-2.44141E-03,3.94922E-02
-4.4691104E-02,-2.47266E-02,-2.04297E-01,-1.46484E-03,2.97266E-02
-4.4690416E-02,-2.47266E-02,8.86719E-02,1.46484E-03,2.97266E-02
-4.4689728E-02,-1.49609E-02,-4.97266E-01,-2.44141E-03,1.01953E-02
-4.4689040E-02,-1.49609E-02,-2.04297E-01,-2.44141E-03,2.97266E-02
-4.4688352E-02,-5.19531E-03,-3.01953E-01,-2.44141E-03,1.01953E-02
-4.4687664E-02,-5.19531E-03,-1.06641E-01,-3.41797E-03,4.29687E-04
-4.4686976E-02,-5.19531E-03,-3.99609E-01,-4.39453E-03,4.29687E-04
-4.4686288E-02,-1.49609E-02,-3.99609E-01,-4.88281E-04,1.99609E-02
-4.4685600E-02,-1.49609E-02,-3.99609E-01,-1.46484E-03,4.29687E-04
-4.4684912E-02,-1.49609E-02,8.86719E-02,-2.44141E-03,5.90234E-02
-4.4684224E-02,-2.47266E-02,-2.04297E-01,-3.41797E-03,1.01953E-02
-4.4683536E-02,-3.44922E-02,-8.98437E-03,-2.44141E-03,2.97266E-02
-4.4682848E-02,-2.47266E-02,-1.06641E-01,-4.88281E-04,1.01953E-02
-4.4682160E-02,-5.19531E-03,-3.01953E-01,1.46484E-03,3.94922E-02
-4.4681472E-02,-1.49609E-02,-3.01953E-01,4.88281E-04,1.99609E-02
-4.4680784E-02,-1.49609E-02,-4.97266E-01,-2.44141E-03,-9.33594E-03
-4.4680096E-02,-1.49609E-02,-4.97266E-01,-1.46484E-03,1.01953E-02
-4.4679408E-02,-1.49609E-02,-1.06641E-01,-4.88281E-04,1.01953E-02
-4.4678720E-02,-2.47266E-02,-1.06641E-01,4.88281E-04,1.99609E-02
-4.4678032E-02,4.57031E-03,-3.99609E-01,-1.46484E-03,3.94922E-02
-4.4677344E-02,-2.47266E-02,-8.98437E-03,-3.41797E-03,1.99609E-02
-4.4676656E-02,4.57031E-03,-3.01953E-01,-1.46484E-03,2.97266E-02
-4.4675968E-02,-1.49609E-02,-1.06641E-01,4.88281E-04,-2.88672E-02
-4.4675280E-02,-1.49609E-02,8.86719E-02,3.41797E-03,-9.33594E-03
-4.4674592E-02,-1.49609E-02,-1.06641E-01,4.88281E-04,4.29687E-04
-4.4673904E-02,-5.40234E-02,-1.06641E-01,4.88281E-04,1.01953E-02
-4.4673216E-02,-3.44922E-02,-2.04297E-01,4.88281E-04,1.99609E-02
-4.4672528E-02,-2.47266E-02,-1.06641E-01,-4.88281E-04,4.29687E-04
-4.4671840E-02,-2.47266E-02,-3.01953E-01,-3.41797E-03,2.97266E-02
-4.4671152E-02,-5.19531E-03,-3.01953E-01,-4.88281E-04,1.99609E-02
-4.4670464E-02,-1.49609E-02,-2.04297E-01,-6.34766E-03,1.01953E-02
-4.4669776E-02,-5.19531E-03,-3.01953E-01,-1.46484E-03,3.94922E-02
-4.4669088E-02,-1.49609E-02,-8.98437E-03,-3.41797E-03,1.99609E-02
-4.4668400E-02,-5.19531E-03,-1.06641E-01,4.88281E-04,2.97266E-02
-4.4667712E-02,-2.47266E-02,-1.06641E-01,-1.46484E-03,1.99609E-02
-4.4667024E-02,-5.19531E-03,-3.99609E-01,4.88281E-04,1.01953E-02
-4.4666336E-02,-1.49609E-02,-2.04297E-01,-2.44141E-03,3.94922E-02
-4.4665648E-02,-5.19531E-03,-5.94922E-01,-2.44141E-03,1.01953E-02
-4.4664960E-02,-1.49609E-02,-3.99609E-01,-4.88281E-04,1.99609E-02
-4.4664272E-02,-2.47266E-02,-3.01953E-01,-3.41797E-03,1.99609E-02
-4.4663584E-02,1.43359E-02,-2.04297E-01,-4.88281E-04,2.97266E-02
-4.4662896E-02,-5.19531E-03,-2.04297E-01,-4.88281E-04,-9.33594E-03
-4.4662208E-02,-3.44922E-02,-2.04297E-01,-3.41797E-03,2.97266E-02
-4.4661520E-02,-1.49609E-02,-3.99609E-01,-4.88281E-04,4.29687E-04
-4.4660832E-02,-5.19531E-03,-3.01953E-01,-4.88281E-04,-9.33594E-03
-4.4660144E-02,1.43359E-02,-2.04297E-01,-3.41797E-03,1.99609E-02
-4.4659456E-02,-1.49609E-02,-1.06641E-01,-1.46484E-03,2.97266E-02
-4.4658768E-02,-1.49609E-02,-2.04297E-01,-2.44141E-03,1.01953E-02
-4.4658080E-02,-2.47266E-02,8.86719E-02,4.88281E-04,-2.88672E-02
-4.4657392E-02,1.43359E-02,-3.01953E-01,4.88281E-04,1.99609E-02
-4.4656704E-02,-1.49609E-02,-2.04297E-01,-2.44141E-03,4.29687E-04
-4.4656016E-02,4.57031E-03,-3.01953E-01,-4.39453E-03,1.99609E-02
-4.4655328E-02,-1.49609E-02,-4.97266E-01,-2.44141E-03,2.97266E-02
-4.4654640E-02,-5.19531E-03,-3.01953E-01,-4.88281E-04,-9.33594E-03
-4.4653952E-02,4.57031E-03,-1.06641E-01,-2.44141E-03,2.97266E-02
-4.4653264E-02,-5.19531E-03,-3.99609E-01,4.88281E-04,2.97266E-02
-4.4652576E-02,4.57031E-03,-2.04297E-01,-3.41797E-03,1.99609E-02
-4.4651888E-02,-5.19531E-03,8.86719E-02,-4.88281E-04,-9.33594E-03
-4.4651200E-02,-1.49609E-02,-8.98437E-03,4.88281E-04,4.29687E-04
-4.4650512E-02,-1.49609E-02,-8.98437E-03,-4.88281E-04,4.29687E-04
-4.4649824E-02,-1.49609E-02,-2.04297E-01,-3.41797E-03,1.01953E-02
-4.4649136E-02,-1.49609E-02,-1.06641E-01,-1.46484E-03,1.99609E-02
-4.4648448E-02,-1.49609E-02,-1.06641E-01,-4.88281E-04,4.29687E-04
-4.4647760E-02,-5.19531E-03,8.86719E-02,-1.46484E-03,-1.91016E-02
-4.4647072E-02,-1.49609E-02,-3.01953E-01,4.88281E-04,1.01953E-02
-4.4646384E-02,-1.49609E-02,-2.04297E-01,-4.88281E-04,2.97266E-02
-4.4645696E-02,-4.42578E-02,-8.98437E-03,4.88281E-04,1.01953E-02
-4.4645008E-02,-5.19531E-03,-3.99609E-01,-3.41797E-03,1.99609E-02
-4.4644320E-02,-1.49609E-02,-3.99609E-01,4.88281E-04,2.97266E-02
-4.4643632E-02,-1.49609E-02,-8.98437E-03,-4.88281E-04,1.99609E-02
-4.4642944E-02,1.43359E-02,-3.01953E-01,-1.46484E-03,1.99609E-02
-4.4642256E-02,-1.49609E-02,-1.06641E-01,-4.88281E-04,3.94922E-02
-4.4641568E-02,-1.49609E-02,-1.06641E-01,4.88281E-04,-9.33594E-03
-4.4640880E-02,-1.49609E-02,-8.98437E-03,-4.88281E-04,1.99609E-02
-4.4640192E-02,-2.47266E-02,-4.97266E-01,-4.88281E-04,-9.33594E-03
-4.4639504E-02,-1.49609E-02,-8.98437E-03,-1.46484E-03,2.97266E-02
-4.4638816E-02,-1.49609E-02,-2.04297E-01,-4.88281E-04,1.99609E-02
-4.4638128E-02,-1.49609E-02,-3.01953E-01,-1.46484E-03,1.99609E-02
-4.4637440E-02,-5.19531E-03,-2.04297E-01,-1.46484E-03,3.94922E-02
-4.4636752E-02,-1.49609E-02,-8.98437E-03,-3.41797E-03,-9.33594E-03
-4.4636064E-02,1.99883E-01,2.83984E-01,3.41797E-03,1.01953E-02
-4.4635376E-02,1.08855E+00,-8.98437E-03,-2.44141E-03,3.94922E-02
-4.4634688E-02,1.48895E+00,-2.04297E-01,4.88281E-04,-1.91016E-02
-4.4634000E-02,1.51824E+00,-2.04297E-01,-4.88281E-04,1.99609E-02
-4.4633312E-02,1.33270E+00,-3.01953E-01,-4.88281E-04,1.99609E-02
-4.4632624E-02,1.15691E+00,8.86719E-02,-3.41797E-03,1.01953E-02
-4.4631936E-02,1.01043E+00,-1.06641E-01,-2.44141E-03,1.01953E-02
-4.4631248E-02,9.71367E-01,-8.98437E-03,4.88281E-04,2.97266E-02
-4.4630560E-02,1.02020E+00,-1.06641E-01,-4.88281E-04,2.97266E-02
-4.4629872E-02,1.13738E+00,-8.98437E-03,-4.88281E-04,-9.33594E-03
-4.4629184E-02,1.23504E+00,-4.97266E-01,-1.46484E-03,1.01953E-02
-4.4628496E-02,1.25457E+00,-8.98437E-03,-1.46484E-03,-9.33594E-03
-4.4627808E-02,1.28387E+00,-2.04297E-01,-2.44141E-03,2.97266E-02
-4.4627120E-02,1.23504E+00,8.86719E-02,-1.46484E-03,1.01953E-02
-4.4626432E-02,1.18621E+00,-3.99609E-01,-4.88281E-04,1.99609E-02
-4.4625744E-02,1.17645E+00,-1.06641E-01,-4.88281E-04,3.94922E-02
-4.4625056E-02,1.13738E+00,-2.04297E-01,4.88281E-04,4.92578E-02
-4.4624368E-02,1.18621E+00,-3.99609E-01,1.46484E-03,-1.91016E-02
-4.4623680E-02,1.19598E+00,-2.04297E-01,-2.44141E-03,1.99609E-02
-4.4622992E-02,1.20574E+00,-8.98437E-03,4.88281E-04,4.29687E-04
-4.4622304E-02,1.21551E+00,-1.06641E-01,-1.46484E-03,1.99609E-02
-4.4621616E-02,1.24480E+00,8.86719E-02,-4.88281E-04,1.01953E-02
-4.4620928E-02,1.20574E+00,-3.99609E-01,4.88281E-04,1.01953E-02
-4.4620240E-02,1.18621E+00,-8.98437E-03,-2.44141E-03,2.97266E-02
-4.4619552E-02,1.16668E+00,-1.06641E-01,-4.88281E-04,-9.33594E-03
-4.4618864E-02,1.14715E+00,8.86719E-02,-4.88281E-04,-9.33594E-03
-4.4618176E-02,1.14715E+00,-3.01953E-01,4.88281E-04,4.29687E-04
-4.4617488E-02,1.13738E+00,-1.06641E-01,-2.44141E-03,4.92578E-02
-4.4616800E-02,1.17645E+00,-2.04297E-01,-2.44141E-03,1.01953E-02
-4.4616112E-02,1.20574E+00,-2.04297E-01,-2.44141E-03,1.01953E-02
-4.4615424E-02,1.21551E+00,-1.06641E-01,-3.41797E-03,1.99609E-02
-4.4614736E-02,1.22527E+00,-8.98437E-03,-4.88281E-04,1.01953E-02
-4.4614048E-02,1.18621E+00,-8.98437E-03,-4.88281E-04,2.97266E-02
-4.4613360E-02,1.15691E+00,5.76953E-01,-1.46484E-03,1.99609E-02
-4.4612672E-02,1.13738E+00,9.67578E-01,1.46484E-03,2.97266E-02
-4.4611984E-02,1.18621E+00,1.45586E+00,1.46484E-03,1.01953E-02
-4.4611296E-02,1.13738E+00,2.13945E+00,-2.44141E-03,2.97266E-02
-4.4610608E-02,1.11785E+00,3.11602E+00,-1.46484E-03,1.01953E-02
-4.4609920E-02,1.14715E+00,4.09258E+00,-4.88281E-04,1.99609E-02
-4.4609232E-02,1.16668E+00,5.55742E+00,-1.46484E-03,1.01953E-02
-4.4608544E-02,1.16668E+00,6.72930E+00,-3.41797E-03,4.29687E-04
-4.4607856E-02,1.13738E+00,8.09648E+00,-2.44141E-03,2.97266E-02
-4.4607168E-02,1.14715E+00,9.46367E+00,-4.88281E-04,3.94922E-02
-4.4606480E-02,1.13738E+00,1.08309E+01,-1.46484E-03,4.29687E-04
-4.4605792E-02,1.12762E+00,1.21004E+01,-1.46484E-03,1.99609E-02
-4.4605104E-02,1.13738E+00,1.26863E+01,-1.46484E-03,1.99609E-02
-4.4604416E-02,1.16668E+00,1.28816E+01,-1.46484E-03,3.94922E-02
-4.4603728E-02,1.17645E+00,1.31746E+01,-4.88281E-04,1.99609E-02
-4.4603040E-02,1.16668E+00,1.25887E+01,-5.37109E-03,1.01953E-02
-4.4602352E-02,1.24480E+00,1.20027E+01,1.46484E-03,1.01953E-02
-4.4601664E-02,1.20574E+00,1.10262E+01,-3.41797E-03,1.01953E-02
-4.4600976E-02,1.20574E+00,9.95195E+00,-4.88281E-04,-9.33594E-03
-4.4600288E-02,1.21551E+00,9.36602E+00,-4.88281E-04,4.29687E-04
-4.4599600E-02,1.17645E+00,9.17070E+00,-3.41797E-03,2.97266E-02
-4.4598912E-02,1.15691E+00,9.07305E+00,4.88281E-04,2.97266E-02
-4.4598224E-02,1.13738E+00,9.17070E+00,1.46484E-03,4.92578E-02
-4.4597536E-02,1.13738E+00,1.01473E+01,-4.88281E-04,2.97266E-02
-4.4596848E-02,1.13738E+00,1.06355E+01,-4.88281E-04,1.99609E-02
-4.4596160E-02,1.13738E+00,1.12215E+01,-1.46484E-03,2.97266E-02
-4.4595472E-02,1.16668E+00,1.18074E+01,-4.88281E-04,1.99609E-02
-4.4594784E-02,1.14715E+00,1.25887E+01,-3.41797E-03,2.97266E-02
-4.4594096E-02,1.13738E+00,1.21004E+01,-1.46484E-03,5.90234E-02
-4.4593408E-02,1.14715E+00,1.17098E+01,-4.88281E-04,2.97266E-02
-4.4592720E-02,1.12762E+00,1.07332E+01,-4.88281E-04,2.97266E-02
-4.4592032E-02,1.14715E+00,1.02449E+01,-2.44141E-03,4.29687E-04
-4.4591344E-02,1.15691E+00,9.36602E+00,4.88281E-04,3.94922E-02
-4.4590656E-02,1.13738E+00,9.17070E+00,4.88281E-04,2.97266E-02
-4.4589968E-02,1.15691E+00,9.17070E+00,1.46484E-03,1.99609E-02
-4.4589280E-02,1.18621E+00,1.00496E+01,3.41797E-03,4.29687E-04
-4.4588592E-02,1.17645E+00,9.85430E+00,4.39453E-03,4.29687E-04
-4.4587904E-02,1.17645E+00,1.04402E+01,8.30078E-03,1.01953E-02
-4.4587216E-02,1.15691E+00,1.14168E+01,1.22070E-02,4.92578E-02
-4.4586528E-02,1.16668E+00,1.14168E+01,1.22070E-02,1.99609E-02
-4.4585840E-02,1.16668E+00,1.16121E+01,1.90430E-02,1.01953E-02
-4.4585152E-02,1.13738E+00,1.18074E+01,2.39258E-02,2.97266E-02
-4.4584464E-02,1.13738E+00,1.09285E+01,3.17383E-02,2.97266E-02
-4.4583776E-02,1.16668E+00,1.03426E+01,4.15039E-02,4.29687E-04
-4.4583088E-02,1.16668E+00,1.02449E+01,5.02930E-02,1.01953E-02
-4.4582400E-02,1.19598E+00,9.65898E+00,5.81055E-02,4.29687E-04
-4.4581712E-02,1.22527E+00,1.03426E+01,7.17773E-02,1.99609E-02
-4.4581024E-02,1.23504E+00,1.05379E+01,8.05664E-02,1.99609E-02
-4.4580336E-02,1.26434E+00,1.05379E+01,9.32617E-02,4.29687E-04
-4.4579648E-02,1.24480E+00,1.07332E+01,1.05957E-01,1.99609E-02
-4.4578960E-02,1.21551E+00,1.09285E+01,1.12793E-01,2.97266E-02
-4.4578272E-02,1.20574E+00,1.13191E+01,1.18652E-01,1.99609E-02
-4.4577584E-02,1.16668E+00,1.13191E+01,1.28418E-01,1.99609E-02
-4.4576896E-02,1.17645E+00,1.09285E+01,1.29395E-01,1.99609E-02
-4.4576208E-02,1.15691E+00,1.07332E+01,1.29395E-01,2.97266E-02
-4.4575520E-02,1.17645E+00,1.04402E+01,1.25488E-01,2.97266E-02
-4.4574832E-02,1.17645E+00,1.03426E+01,1.25488E-01,-9.33594E-03
-4.4574144E-02,1.18621E+00,1.04402E+01,1.19629E-01,2.97266E-02
-4.4573456E-02,1.17645E+00,1.08309E+01,1.18652E-01,1.99609E-02
-4.4572768E-02,1.18621E+00,1.11238E+01,1.10840E-01,1.99609E-02
-4.4572080E-02,1.19598E+00,1.09285E+01,1.04980E-01,1.99609E-02
-4.4571392E-02,1.19598E+00,1.11238E+01,1.00098E-01,1.99609E-02
-4.4570704E-02,1.15691E+00,1.11238E+01,9.61914E-02,-9.33594E-03
-4.4570016E-02,1.19598E+00,1.10262E+01,9.42383E-02,1.99609E-02
-4.4569328E-02,1.16668E+00,1.09285E+01,9.81445E-02,1.99609E-02
-4.4568640E-02,1.19598E+00,1.06355E+01,1.03027E-01,-9.33594E-03
-4.4567952E-02,1.18621E+00,1.03426E+01,1.07910E-01,2.97266E-02
-4.4567264E-02,1.19598E+00,1.03426E+01,1.11816E-01,2.97266E-02
-4.4566576E-02,1.18621E+00,1.06355E+01,1.17676E-01,2.97266E-02
-4.4565888E-02,1.19598E+00,1.09285E+01,1.22559E-01,1.01953E-02
-4.4565200E-02,1.15691E+00,1.06355E+01,1.21582E-01,-1.91016E-02
-4.4564512E-02,1.19598E+00,1.07332E+01,1.15723E-01,1.99609E-02
